월(Monthly),구분1,구분2,LEVEL1,LEVEL2,값,증감,증감율,구성비,누계,누계구성비
2016-12,지방,전남,순계,조합,0,0,0,0,0,0
2016-12,지방,전남,누계,합계,11644,11644,11644,0,0,0
2016-12,지방,전남,누계,분양,7295,7295,7295,0,0,0
2016-12,지방,전남,누계,임대,4186,4186,4186,0,0,0
2016-12,지방,전남,누계,조합,163,163,163,0,0,0
2016-12,지방,경북,순계,합계,4825,4825,4825,0,0,0
2016-12,지방,경북,순계,분양,1595,1595,1595,0,0,0
2016-12,지방,경북,순계,임대,3230,3230,3230,0,0,0
2016-12,지방,경북,순계,조합,0,0,0,0,0,0
2016-12,지방,경북,누계,합계,24617,24617,24617,0,0,0
2016-12,지방,경북,누계,분양,15751,15751,15751,0,0,0
2016-12,지방,경북,누계,임대,6884,6884,6884,0,0,0
2016-12,지방,경북,누계,조합,1982,1982,1982,0,0,0
2016-12,지방,경남,순계,합계,6034,6034,6034,0,0,0
2016-12,지방,경남,순계,분양,6034,6034,6034,0,0,0
2016-12,지방,경남,순계,임대,0,0,0,0,0,0
2016-12,지방,경남,순계,조합,0,0,0,0,0,0
2016-12,지방,경남,누계,합계,51864,51864,51864,0,0,0
2016-12,지방,경남,누계,분양,43427,43427,43427,0,0,0
2016-12,지방,경남,누계,임대,6655,6655,6655,0,0,0
2016-12,지방,경남,누계,조합,1782,1782,1782,0,0,0
2016-12,지방,제주,순계,합계,483,483,483,0,0,0
2016-12,지방,제주,순계,분양,483,483,483,0,0,0
2016-12,지방,제주,순계,임대,0,0,0,0,0,0
2016-12,지방,제주,순계,조합,0,0,0,0,0,0
2016-12,지방,제주,누계,합계,5339,5339,5339,0,0,0
2016-12,지방,제주,누계,분양,3875,3875,3875,0,0,0
2016-12,지방,제주,누계,임대,1277,1277,1277,0,0,0
2016-12,지방,제주,누계,조합,187,187,187,0,0,0
2017-01,합계,합계,순계,합계,3225,3225,3225,0,0,0
2017-01,합계,합계,순계,분양,2105,2105,2105,0,0,0
2017-01,합계,합계,순계,임대,942,942,942,0,0,0
2017-01,합계,합계,순계,조합,178,178,178,0,0,0
2017-01,합계,합계,누계,합계,3225,3225,3225,0,0,0
2017-01,합계,합계,누계,분양,2105,2105,2105,0,0,0
2017-01,합계,합계,누계,임대,942,942,942,0,0,0
2017-01,합계,합계,누계,조합,178,178,178,0,0,0
2017-01,수도권,소계,순계,합계,1458,1458,1458,0,0,0
2017-01,수도권,소계,순계,분양,444,444,444,0,0,0
2017-01,수도권,소계,순계,임대,942,942,942,0,0,0
2017-01,수도권,소계,순계,조합,72,72,72,0,0,0
2017-01,수도권,소계,누계,합계,1458,1458,1458,0,0,0
2017-01,수도권,소계,누계,분양,444,444,444,0,0,0
2017-01,수도권,소계,누계,임대,942,942,942,0,0,0
2017-01,수도권,소계,누계,조합,72,72,72,0,0,0
2017-01,수도권,서울,순계,합계,348,348,348,0,0,0
2017-01,수도권,서울,순계,분양,276,276,276,0,0,0
2017-01,수도권,서울,순계,임대,0,0,0,0,0,0
2017-01,수도권,서울,순계,조합,72,72,72,0,0,0
2017-01,수도권,서울,누계,합계,348,348,348,0,0,0
2017-01,수도권,서울,누계,분양,276,276,276,0,0,0
2017-01,수도권,서울,누계,임대,0,0,0,0,0,0
2017-01,수도권,서울,누계,조합,72,72,72,0,0,0
2017-01,수도권,인천,순계,합계,0,0,0,0,0,0
2017-01,수도권,인천,순계,분양,0,0,0,0,0,0
2017-01,수도권,인천,순계,임대,0,0,0,0,0,0
2017-01,수도권,인천,순계,조합,0,0,0,0,0,0
2017-01,수도권,인천,누계,합계,0,0,0,0,0,0
2017-01,수도권,인천,누계,분양,0,0,0,0,0,0
2017-01,수도권,인천,누계,임대,0,0,0,0,0,0
2017-01,수도권,인천,누계,조합,0,0,0,0,0,0
2017-01,수도권,경기,순계,합계,1110,1110,1110,0,0,0
2017-01,수도권,경기,순계,분양,168,168,168,0,0,0
2017-01,수도권,경기,순계,임대,942,942,942,0,0,0
2017-01,수도권,경기,순계,조합,0,0,0,0,0,0
2017-01,수도권,경기,누계,합계,1110,1110,1110,0,0,0
2017-01,수도권,경기,누계,분양,168,168,168,0,0,0
2017-01,수도권,경기,누계,임대,942,942,942,0,0,0
2017-01,수도권,경기,누계,조합,0,0,0,0,0,0
2017-01,지방,소계,순계,합계,1767,1767,1767,0,0,0
2017-01,지방,소계,순계,분양,1661,1661,1661,0,0,0
2017-01,지방,소계,순계,임대,0,0,0,0,0,0
2017-01,지방,소계,순계,조합,106,106,106,0,0,0
2017-01,지방,소계,누계,합계,1767,1767,1767,0,0,0
2017-01,지방,소계,누계,분양,1661,1661,1661,0,0,0
2017-01,지방,소계,누계,임대,0,0,0,0,0,0
2017-01,지방,소계,누계,조합,106,106,106,0,0,0
2017-01,지방,부산,순계,합계,251,251,251,0,0,0
2017-01,지방,부산,순계,분양,251,251,251,0,0,0
2017-01,지방,부산,순계,임대,0,0,0,0,0,0
2017-01,지방,부산,순계,조합,0,0,0,0,0,0
2017-01,지방,부산,누계,합계,251,251,251,0,0,0
2017-01,지방,부산,누계,분양,251,251,251,0,0,0
2017-01,지방,부산,누계,임대,0,0,0,0,0,0
2017-01,지방,부산,누계,조합,0,0,0,0,0,0
2017-01,지방,대구,순계,합계,52,52,52,0,0,0
2017-01,지방,대구,순계,분양,52,52,52,0,0,0
2017-01,지방,대구,순계,임대,0,0,0,0,0,0
2017-01,지방,대구,순계,조합,0,0,0,0,0,0
2017-01,지방,대구,누계,합계,52,52,52,0,0,0
2017-01,지방,대구,누계,분양,52,52,52,0,0,0
2017-01,지방,대구,누계,임대,0,0,0,0,0,0
2017-01,지방,대구,누계,조합,0,0,0,0,0,0
2017-01,지방,광주,순계,합계,0,0,0,0,0,0
2017-01,지방,광주,순계,분양,0,0,0,0,0,0
2017-01,지방,광주,순계,임대,0,0,0,0,0,0
2017-01,지방,광주,순계,조합,0,0,0,0,0,0
2017-01,지방,광주,누계,합계,0,0,0,0,0,0
2017-01,지방,광주,누계,분양,0,0,0,0,0,0
2017-01,지방,광주,누계,임대,0,0,0,0,0,0
2017-01,지방,광주,누계,조합,0,0,0,0,0,0
2017-01,지방,대전,순계,합계,0,0,0,0,0,0
2017-01,지방,대전,순계,분양,0,0,0,0,0,0
2017-01,지방,대전,순계,임대,0,0,0,0,0,0
2017-01,지방,대전,순계,조합,0,0,0,0,0,0
2017-01,지방,대전,누계,합계,0,0,0,0,0,0
2017-01,지방,대전,누계,분양,0,0,0,0,0,0
2017-01,지방,대전,누계,임대,0,0,0,0,0,0
2017-01,지방,대전,누계,조합,0,0,0,0,0,0
2017-01,지방,울산,순계,합계,91,91,91,0,0,0
2017-01,지방,울산,순계,분양,91,91,91,0,0,0
2017-01,지방,울산,순계,임대,0,0,0,0,0,0
2017-01,지방,울산,순계,조합,0,0,0,0,0,0
2017-01,지방,울산,누계,합계,91,91,91,0,0,0
2017-01,지방,울산,누계,분양,91,91,91,0,0,0
2017-01,지방,울산,누계,임대,0,0,0,0,0,0
2017-01,지방,울산,누계,조합,0,0,0,0,0,0
2017-01,지방,세종,순계,합계,0,0,0,0,0,0
2017-01,지방,세종,순계,분양,0,0,0,0,0,0
2017-01,지방,세종,순계,임대,0,0,0,0,0,0
2017-01,지방,세종,순계,조합,0,0,0,0,0,0
2017-01,지방,세종,누계,합계,0,0,0,0,0,0
2017-01,지방,세종,누계,분양,0,0,0,0,0,0
2017-01,지방,세종,누계,임대,0,0,0,0,0,0
2017-01,지방,세종,누계,조합,0,0,0,0,0,0
2017-01,지방,강원,순계,합계,881,881,881,0,0,0
2017-01,지방,강원,순계,분양,881,881,881,0,0,0
2017-01,지방,강원,순계,임대,0,0,0,0,0,0
2017-01,지방,강원,순계,조합,0,0,0,0,0,0
2017-01,지방,강원,누계,합계,881,881,881,0,0,0
2017-01,지방,강원,누계,분양,881,881,881,0,0,0
2017-01,지방,강원,누계,임대,0,0,0,0,0,0
2017-01,지방,강원,누계,조합,0,0,0,0,0,0
2017-01,지방,충북,순계,합계,0,0,0,0,0,0
2017-01,지방,충북,순계,분양,0,0,0,0,0,0
2017-01,지방,충북,순계,임대,0,0,0,0,0,0
2017-01,지방,충북,순계,조합,0,0,0,0,0,0
2017-01,지방,충북,누계,합계,0,0,0,0,0,0
2017-01,지방,충북,누계,분양,0,0,0,0,0,0
2017-01,지방,충북,누계,임대,0,0,0,0,0,0
2017-01,지방,충북,누계,조합,0,0,0,0,0,0
2017-01,지방,충남,순계,합계,174,174,174,0,0,0
2017-01,지방,충남,순계,분양,174,174,174,0,0,0
2017-01,지방,충남,순계,임대,0,0,0,0,0,0
2017-01,지방,충남,순계,조합,0,0,0,0,0,0
2017-01,지방,충남,누계,합계,174,174,174,0,0,0
2017-01,지방,충남,누계,분양,174,174,174,0,0,0
2017-01,지방,충남,누계,임대,0,0,0,0,0,0
2017-01,지방,충남,누계,조합,0,0,0,0,0,0
2017-01,지방,전북,순계,합계,0,0,0,0,0,0
2017-01,지방,전북,순계,분양,0,0,0,0,0,0
2017-01,지방,전북,순계,임대,0,0,0,0,0,0
2017-01,지방,전북,순계,조합,0,0,0,0,0,0
2017-01,지방,전북,누계,합계,0,0,0,0,0,0
2017-01,지방,전북,누계,분양,0,0,0,0,0,0
2017-01,지방,전북,누계,임대,0,0,0,0,0,0
2017-01,지방,전북,누계,조합,0,0,0,0,0,0
2017-01,지방,전남,순계,합계,0,0,0,0,0,0
2017-01,지방,전남,순계,분양,0,0,0,0,0,0
2017-01,지방,전남,순계,임대,0,0,0,0,0,0
2017-01,지방,전남,순계,조합,0,0,0,0,0,0
2017-01,지방,전남,누계,합계,0,0,0,0,0,0
2017-01,지방,전남,누계,분양,0,0,0,0,0,0
2017-01,지방,전남,누계,임대,0,0,0,0,0,0
2017-01,지방,전남,누계,조합,0,0,0,0,0,0
2017-01,지방,경북,순계,합계,207,207,207,0,0,0
2017-01,지방,경북,순계,분양,101,101,101,0,0,0
2017-01,지방,경북,순계,임대,0,0,0,0,0,0
2017-01,지방,경북,순계,조합,106,106,106,0,0,0
2017-01,지방,경북,누계,합계,207,207,207,0,0,0
2017-01,지방,경북,누계,분양,101,101,101,0,0,0
2017-01,지방,경북,누계,임대,0,0,0,0,0,0
2017-01,지방,경북,누계,조합,106,106,106,0,0,0
2017-01,지방,경남,순계,합계,0,0,0,0,0,0
2017-01,지방,경남,순계,분양,0,0,0,0,0,0
2017-01,지방,경남,순계,임대,0,0,0,0,0,0
2017-01,지방,경남,순계,조합,0,0,0,0,0,0
2017-01,지방,경남,누계,합계,0,0,0,0,0,0
2017-01,지방,경남,누계,분양,0,0,0,0,0,0
