시행업체명,시공업체명,사업구분명,지역구분코드,지역상세구분코드,지역구분코드명,지역상세구분코드명,사업규모내용,사업구분명,총세대수,일반분양세대수,조합원세대수,임대보증세대수,분양가격,모집공고승인일자,분양개시일자
디비산업개발(주),"대방건설(주),",경남 진주혁신도시 A-7블럭 대방노블랜드아파트,14,1460,경상남도,경남 진주시,"최저 20 층 ~ 최고 25층, 9동",일반분양,757,743,0,0,8174150,20160323,20160412
(주)한국토지신탁,"화성산업(주),",거제 코아루 파크드림,14,1456,경상남도,경남 거제시,"최저 -2 층 ~ 최고 27층, 8동",일반분양,767,767,0,0,7902762,20160310,20160329
(주)은성주택,"덕재건설(주),",은성 판타지아 아파트,14,1435,경상남도,경남 창녕군,"최저 -1 층 ~ 최고 12층, 1동",일반분양,73,73,0,0,5928763,20160720,20160808
현대건설(주),"(주)대우건설,",김해 율하2지구 택지개발사업 B2블럭,14,1421,경상남도,경남 김해시,"최저 -2 층 ~ 최고 25층, 7동",일반분양,643,631,0,0,10044324,20160713,
현대건설(주),"지에스건설(주),현대건설(주),(주)대우건설,",김해 율하2지구 택지개발사업 S2블럭,14,1421,경상남도,경남 김해시,"최저 -2 층 ~ 최고 25층, 13동",일반분양,1074,1052,0,0,10097795,20160713,
현대건설(주),"지에스건설(주),현대건설(주),(주)대우건설,",김해 율하2지구 택지개발사업 S1블럭_원메이저,14,1421,경상남도,경남 김해시,"최저 -2 층 ~ 최고 27층, 7동",일반분양,716,708,0,0,9982096,20160623,20160713
(주)청원개발,"중흥토건(주),",김해 진영2지구 중흥S-클래스 에코시티,14,1421,경상남도,경남 김해시,"최저 -2 층 ~ 최고 29층, 8동",일반분양,1561,1521,0,0,7765568,20160616,20160705
지안스건설(주),"지안스건설(주),",양산 북부동 지역주택조합아파트,14,1426,경상남도,경남 양산시,"최저 -2 층 ~ 최고 30층, 6동",지역조합,630,278,334,0,8900177,20161130,20161128
(주)동양이지이노텍,"(주)라인건설,",진주 초장지구 EG the 1,14,1460,경상남도,경남 진주시,"최저 -1 층 ~ 최고 27층, 6동",일반분양,578,543,0,0,8898619,20160602,20160622
(주)한국토지신탁,"에스지씨이테크건설(주),",창원무동 코아루파크 아파트,14,1447,경상남도,경남 창원시 의창구,"최저 -2 층 ~ 최고 15층, 6동",일반분양,253,253,0,0,8614848,20160518,20160607
(주)장강종합건설,"(주)장강토건,",고성 교사리 장강 베스트시티 아파트 신축공사,14,1438,경상남도,경남 고성군,"최저 -1 층 ~ 최고 20층, 9동",일반분양,551,551,0,0,7082461,20160513,20160526
코리아신탁(주),"(주)태영건설,중앙건설(주),(주)반도건설,(주)대저건설,우람종합건설(주),청호건설(주)",창원 중동 유니시티 2단지,14,1447,경상남도,경남 창원시 의창구,"최저 31 층 ~ 최고 42층, 7동",일반분양,1080,1064,0,0,12984995,20160513,20160427
(주)한국토지신탁,"(주)홍성건설,",통영 죽림 코아루 2단지,14,1450,경상남도,경남 통영시,"최저 -1 층 ~ 최고 20층, 2동",일반분양,151,151,0,0,8124078,20160421,20160509
(주)케이피이,"경동건설(주),",김해 장유 경동리인 하이스트,14,1421,경상남도,경남 김해시,"최저 -3 층 ~ 최고 40층, 7동",일반분양,1030,909,0,0,9044834,20160328,20160322
삼목개발,"(주)덕산토건,",덕산 아내 에코프리미엄 2차 아파트,14,1447,경상남도,경남 창원시 의창구,"최저 2 층 ~ 최고 23층, 16동",일반분양,1393,1393,0,0,9700057,20160303,20160309
안택건설(주),"흥한주택종합건설(주),",경남 진주시 가좌동 도시개발사업지구 C-1블럭 센트럴웰가 공동주택 신축사업,14,1460,경상남도,경남 진주시,"최저 -2 층 ~ 최고 33층, 10동",일반분양,1172,1152,0,0,7798117,20160217,20160224
(주)협성,"(주)협성,",김해 외동 협성엘리시안,14,1421,경상남도,경남 김해시,"최저 -2 층 ~ 최고 23층, 13동",일반분양,950,942,0,0,8902734,20160225,20160315
(주)세종알엔디,"흥한건설(주),",사천 유천지구 흥한에르가사천 아파트 신축공사,14,1464,경상남도,경남 사천시,"최저 -1 층 ~ 최고 15층, 10동",일반분양,645,635,0,0,7176088,20160224,20160316
가현,"한림건설(주),",김해 진영 한림풀에버 아파트 2단지,14,1421,경상남도,경남 김해시,"최저 1 층 ~ 최고 27층, 5동",일반분양,246,237,0,0,6956511,20160406,20160426
가현,"한림건설(주),",김해 진영 한림풀에버 아파트 1단지,14,1421,경상남도,경남 김해시,"최저 1 층 ~ 최고 26층, 4동",일반분양,360,350,0,0,6969385,20160406,20160426
티에스개발(주),"(주)호반건설,(주)호반산업",진해 남문지구 A6블럭 호반베르디움,14,1446,경상남도,경남 창원시 진해구,"최저 -2 층 ~ 최고 25층, 10동",일반분양,963,944,0,0,7592224,20151216,20160105
(주)아델디앤씨,"(주)청목이엔씨,",상동동 파크 아델하임,14,1456,경상남도,경남 거제시,"최저 -1 층 ~ 최고 4층, 4동",일반분양,62,62,0,0,8543245,20160107,20160126
(주)부영주택,"(주)부영주택,",창원월영 「사랑으로」 부영아파트,14,1443,경상남도,경남 창원시 마산합포구,"최저 -1 층 ~ 최고 29층, 0동",일반분양,4331,4298,0,0,10011413,20160607,
(주)한화건설,"(주)한화건설,",대원2구역 주택재건축정비사업,14,1447,경상남도,경남 창원시 의창구,"최저 1 층 ~ 최고 35층, 14동",재건축,1640,80,1450,0,14300080,20160322,
(주)무궁화신탁,"(주)케이씨씨건설,",거제 아주동 KCC스위첸,14,1456,경상남도,경남 거제시,"최저 20 층 ~ 최고 20층, 7동",일반분양,498,494,0,0,7922900,20160613,20141031
이원종합건설(주),"이원종합건설(주),",남지 이원 웰스타,14,1435,경상남도,경남 창녕군,"최저 -1 층 ~ 최고 21층, 3동",일반분양,230,230,0,0,6384497,20160405,20160426
(주)시티글로벌,"중흥건설(주),(주)시티종합건설,(주)시티건설,",창원 남문지구 A4블럭 시티프라디움,14,1446,경상남도,경남 창원시 진해구,"최저 -2 층 ~ 최고 25층, 13동",일반분양,1103,1103,0,0,7792355,20150318,20150407
대방건설(주),"대방건설(주),",양산대방 노블랜드7차 (양산 물금지구 33블럭),14,1426,경상남도,경남 양산시,"최저 -1 층 ~ 최고 32층, 18동",일반분양,2154,2130,0,0,8289756,20160426,20141028
(주)서희건설,"(주)서희건설,",율하 서희스타힐스아파트 (김해 율하신도시 관동동 지역주택조합),14,1421,경상남도,경남 김해시,"최저 11 층 ~ 최고 20층, 10동",지역조합,701,129,553,0,8628053,20161011,20141218
디엘건설(주),"디엘건설(주),",e편한세상 옥포,14,1456,경상남도,경남 거제시,"최저 -2 층 ~ 최고 25층, 7동",재건축,817,192,604,0,8290292,20140521,20140522
(주)서희건설,"(주)서희건설,",내덕 서희스타힐스 (김해 장유지역주택조합),14,1421,경상남도,경남 김해시,"최저 -2 층 ~ 최고 21층, 13동",지역조합,990,155,835,0,7347391,20160513,20150504
(주)코람코자산신탁,"성지건설개발(주),",제주시 이호동 성지 휴캐슬,15,1590,제주특별자치도,제주 제주시,"최저 1 층 ~ 최고 9층, 1동",일반분양,62,62,0,0,11233899,20161227,
광진주택(주),"(주)대웅건설,",서귀포시 서호동 광진블리스힐 도시형생활주택,15,1597,제주특별자치도,제주 서귀포시,"최저 -1 층 ~ 최고 4층, 4동",일반분양,64,64,0,0,11454940,20161128,
슈에건설(주),"(주)부광,",조천 레이크샤이어 공동주택,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 7층, 3동",일반분양,38,38,0,0,14526410,20161231,
한국자산신탁(주),"영진종합건설(주),",제주 해안동 파씨33 신축공사,15,1590,제주특별자치도,제주 제주시,"최저 1 층 ~ 최고 2층, 33동",일반분양,33,33,0,0,18865684,20161228,
(주)창덕개발,"부건종합건설(주),",제주시 애월읍 미코노스마을 다세대주택,15,1590,제주특별자치도,제주 제주시,"최저 0 층 ~ 최고 3층, 16동",일반분양,111,111,0,0,15595566,20170207,
(주)코람코자산신탁,"성지건설개발(주),",제주시 이호동 이호 휴캐슬,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 8층, 1동",일반분양,50,50,0,0,11053881,20161227,
슈에건설(주),"(주)부광,",조천 레이크샤이어,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 7층, 3동",일반분양,38,38,0,0,14590173,20161226,
(주)아델디앤씨,"(주)청목이엔씨,",제주시 노형동 청목 더웰,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 4층, 9동",일반분양,104,104,0,0,12068206,20161021,
코리아신탁(주),"(주)대아건설,",제주 봉개 현앤수빌리지,15,1590,제주특별자치도,제주 제주시,"최저 4 층 ~ 최고 4층, 9동",일반분양,80,80,0,0,11634948,20160829,
헤르지아주택(주),"헤르지아건설(주),",헤르지아 하임 공동주택,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 4층, 8동",일반분양,84,84,0,0,13214821,20160718,
(주)해밀,"삼성홈이엔씨(주),",제주 중문 삼성홈스테이,15,1597,제주특별자치도,제주 서귀포시,"최저 -1 층 ~ 최고 7층, 1동",일반분양,162,162,0,0,14787038,20160707,
(주)더블유닛,"(주)해온종합건설,",제주시 도두일동 도두 블루파크시티 도시형생활주택,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 12층, 1동",일반분양,154,148,0,0,15064878,20160927,
형성개발(주),"벽강종합건설(주),",오라동 벽강하이본 타워 4차,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 7층, 1동",일반분양,75,61,0,0,10966483,20160502,20160523
(주)시온주택,"가나종합건설(주),",일도동 캐슬휘닉스 아파트,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 10층, 1동",일반분양,62,62,0,0,9859648,20160428,20160516
케이비부동산신탁(주),"(주)코리콘건설,(주)건양기술공사건축사사무소",제주 서귀포 데이즈힐 타운하우스,15,1597,제주특별자치도,제주 서귀포시,"최저 1 층 ~ 최고 3층, 4동",일반분양,33,33,0,0,17848017,20160426,
(주)승미주택,"형남종합건설(주),",동홍 형남아파트,15,1597,제주특별자치도,제주 서귀포시,"최저 -1 층 ~ 최고 9층, 2동",일반분양,68,68,0,0,11559526,20160726,
(주)한국토지신탁,"청솔종합건설(주),",서귀포시 호근동 코아루 오션뷰,15,1597,제주특별자치도,제주 서귀포시,"최저 -1 층 ~ 최고 5층, 2동",일반분양,40,40,0,0,9602958,20160609,20160627
한국자산신탁(주),"(주)건영,",제주애월 슈테른 더 테라스 신축공사,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 4층, 8동",일반분양,96,96,0,0,11022190,20160523,
(주)한국토지신탁,"(주)유성건설,",서귀포 화순 코아루 푸르나임,15,1597,제주특별자치도,제주 서귀포시,"최저 7 층 ~ 최고 7층, 4동",일반분양,88,88,0,0,8500235,20160428,20160523
(주)한국토지신탁,"신동아종합건설(주),",강정 코아루더테라스블루아 연립주택,15,1597,제주특별자치도,제주 서귀포시,"최저 4 층 ~ 최고 4층, 4동",일반분양,50,50,0,0,9929022,20160215,20160224
(주)청목이엔씨,"(주)청목이엔씨,",제주 청목 더 웰 도평 도시형생활주택,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 4층, 6동",일반분양,80,80,0,0,11630909,20160217,
(주)해안동디앤씨,"(주)힐탑건설,",은하수빌라,15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 3층, 4동",일반분양,32,32,0,0,16664253,20160201,
(주)하나자산신탁,"(주)한화건설,",제주 첨단 꿈에그린 3단지,15,1590,제주특별자치도,제주 제주시,"최저 6 층 ~ 최고 6층, 15동",분양/임대 혼합형,349,180,0,169,8696402,20160503,20160523
(주)하나자산신탁,"(주)한화건설,",제주첨단 꿈에그린 2단지,15,1590,제주특별자치도,제주 제주시,"최저 6 층 ~ 최고 6층, 17동",일반분양,410,410,0,0,9128813,20160428,20160418
(주)유승종합건설,"(주)유승종합건설,",제주 서귀포 강정지구 4BL 유승한내들,15,1597,제주특별자치도,제주 서귀포시,"최저 -1 층 ~ 최고 12층, 12동",일반분양,517,499,0,0,8069303,20150325,20150326
(주)부영주택,"(주)부영주택,",제주 삼화 8차(1-5BL),15,1590,제주특별자치도,제주 제주시,"최저 -1 층 ~ 최고 12층, 9동",임대분양,391,350,0,34,3046889,20160511,20151102
(주)부영주택,"(주)부영주택,",서귀포혁신도시 A2블럭 사랑으로 부영아파트,15,1597,제주특별자치도,제주 서귀포시,"최저 -1 층 ~ 최고 13층, 14동",임대분양,716,0,0,716,3210701,20150922,20150930
우리자산신탁(주),"(주)한양,보성산업(주)",울산 송정지구 B2블록 한양수자인,16,1683,울산광역시,울산 북구,"최저 -1 층 ~ 최고 25층, 4동",일반분양,468,468,0,0,10499934,20161213,
야음주공2단지아파트 주택재건축정비사업조합,"현대엔지니어링(주),",야음주공2단지아파트 주택재건축정비사업(힐스테이트 수암),16,1680,울산광역시,울산 남구,"최저 -2 층 ~ 최고 28층, 12동",재건축,880,345,534,0,12365814,20161108,
(주)스카이주택,"(주)호반건설,",울산 송정지구 B1블록 호반베르디움,16,1683,울산광역시,울산 북구,"최저 -1 층 ~ 최고 25층, 6동",일반분양,507,498,0,0,10499573,20161108,
(주)서한,"(주)서한,",울산 중구 번영로 서한이다음 2단지,16,1681,울산광역시,울산 중구,"최저 -1 층 ~ 최고 9층, 1동",일반분양,44,44,0,0,10983119,20161107,
(주)서한,"(주)서한,",울산 중구 번영로 서한이다음 1단지,16,1681,울산광역시,울산 중구,"최저 -1 층 ~ 최고 11층, 6동",일반분양,212,208,0,0,11864767,20161107,
(주)한라,"(주)한라,",울산시 북구 송정택지지구 B-8블럭 한라비발디,16,1683,울산광역시,울산 북구,"최저 -1 층 ~ 최고 25층, 6동",일반분양,689,676,0,0,10199509,20161213,
정호건설(주),"양우건설(주),",울산언양송대지구 양우내안애 더퍼스트 아파트,16,1689,울산광역시,울산 울주군,"최저 -5 층 ~ 최고 14층, 28동",일반분양,1764,1715,0,0,7950021,20160415,20160420
미라주건설(주),"(주)일동,",울산 매곡 일동미라주 더스타 1단지,16,1683,울산광역시,울산 북구,"최저 22 층 ~ 최고 24층, 8동",일반분양,611,605,0,0,9266624,20160428,20160518
현대엔지니어링(주),"현대엔지니어링(주),",울산 블루마시티 힐스테이트 강동(블루마시티 현대엠코 지역주택조합 아파트),16,1683,울산광역시,울산 북구,"최저 -2 층 ~ 최고 32층, 6동",지역조합,707,343,353,0,7437137,20161018,20141118
(주)서희건설,"(주)서희건설,",강동산하73블럭지역주택조합,16,1683,울산광역시,울산 북구,"최저 22 층 ~ 최고 33층, 11동",지역조합,904,232,658,0,9930074,20160322,20131101
(주)코람코자산신탁,"두산건설(주),",울산 번영로 두산위브,16,1680,울산광역시,울산 남구,"최저 -2 층 ~ 최고 27층, 8동",일반분양,772,761,0,0,10763274,20151117,
(주)금성백조주택,"(주)금성백조주택,(주)포스코건설",세종 더샵예미지 (4-1생활권 P3구역 L4블록),17,1700,세종특별자치시,세종,"최저 -2 층 ~ 최고 20층, 20동",일반분양,819,812,0,0,8984888,20161208,20161227
(주)금성백조주택,"(주)금성백조주택,(주)포스코건설",세종 더샵예미지 (4-1생활권 P3구역 M3블록),17,1700,세종특별자치시,세종,"최저 -2 층 ~ 최고 29층, 21동",일반분양,1108,1092,0,0,9011292,20161208,20161227
(주)원건설,"(주)원건설,(주)원건설",세종시 1-1생활권 L10블럭(고운동 1731) 힐데스하임,17,1700,세종특별자치시,세종,"최저 -2 층 ~ 최고 17층, 8동",일반분양,393,345,0,0,8966869,20161201,20161220
롯데건설(주),"신동아건설(주),롯데건설(주)",행정중심복합도시 4-1생활권 L2블록,17,1700,세종특별자치시,세종,"최저 1 층 ~ 최고 18층, 14동",일반분양,615,592,0,0,9145103,20161027,20161115
롯데건설(주),"신동아건설(주),롯데건설(주)",행정중심복합도시 4-1생활권 M1블록,17,1700,세종특별자치시,세종,"최저 9 층 ~ 최고 29층, 17동",일반분양,1179,1111,0,0,9097171,20161027,20161114
